"roi","class_name","worms","username"
"D20180405T201330_IFCB115_00828","ciliate",1348,"hsosik"
"D20180405T201330_IFCB115_00829","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00830","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00831","Pyramimonas longicauda",160513,"hsosik"
"D20180405T201330_IFCB115_00832","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00833","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00834","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00835","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00836","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00837","Chaetoceros",148985,"kkenitz"
"D20180405T201330_IFCB115_00838","ciliate",1348,"hsosik"
"D20180405T201330_IFCB115_00839","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00840","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00841","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00842","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00843","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00844","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00845","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00846","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00847","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00848","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00849","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00850","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00851","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00852","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00853","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00854","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00855","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00856","Chaetoceros",148985,"kkenitz"
"D20180405T201330_IFCB115_00857","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00858","ciliate",1348,"hsosik"
"D20180405T201330_IFCB115_00859","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_00860","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00861","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00862","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00863","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00864","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00865","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00866","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00867","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00868","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00869","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00870","Prorocentrum micans",NULL,"rshipe"
"D20180405T201330_IFCB115_00871","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00872","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00873","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00874","Gyrodinium",109476,"rshipe"
"D20180405T201330_IFCB115_00875","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00876","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00877","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00878","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00879","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00880","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00881","Chaetoceros single",NULL,"kkenitz"
"D20180405T201330_IFCB115_00882","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00883","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00884","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00885","Chaetoceros single",NULL,"kkenitz"
"D20180405T201330_IFCB115_00886","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00887","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00888","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00889","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00890","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00891","other",NULL,"kkenitz"
"D20180405T201330_IFCB115_00892","Mesodinium",179320,"kkenitz"
"D20180405T201330_IFCB115_00893","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_00894","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00895","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00896","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00897","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00898","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00899","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00900","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00901","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00902","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00903","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_00904","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00905","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00906","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00907","Rhizosolenia",149069,"rshipe"
"D20180405T201330_IFCB115_00908","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00909","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00910","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00911","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_00912","Chaetoceros single",NULL,"kkenitz"
"D20180405T201330_IFCB115_00913","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00914","Chaetoceros",148985,"kkenitz"
"D20180405T201330_IFCB115_00915","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00916","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00917","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00918","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00919","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00920","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00921","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00922","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00923","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00924","Prorocentrum micans",NULL,"rshipe"
"D20180405T201330_IFCB115_00925","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00926","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00927","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00928","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00929","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00930","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00931","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_00932","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00933","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00934","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00935","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00936","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00937","ciliate",1348,"hsosik"
"D20180405T201330_IFCB115_00938","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00939","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00940","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00941","pennate",148899,"hsosik"
"D20180405T201330_IFCB115_00942","Chaetoceros single",NULL,"kkenitz"
"D20180405T201330_IFCB115_00943","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00944","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00945","Asteromphalus",162254,"kkenitz"
"D20180405T201330_IFCB115_00946","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00947","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00948","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00949","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00950","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00951","Prorocentrum triestinum",NULL,"rshipe"
"D20180405T201330_IFCB115_00952","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00953","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00954","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00955","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00956","Mesodinium",179320,"kkenitz"
"D20180405T201330_IFCB115_00957","Chrysochromulina lanceolata",388470,"kkenitz"
"D20180405T201330_IFCB115_00958","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00959","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00960","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00961","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00962","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00963","Chaetoceros",148985,"kkenitz"
"D20180405T201330_IFCB115_00964","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00965","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00966","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00967","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00968","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00969","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00970","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00971","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00972","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00973","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00974","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00975","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00976","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00977","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_00978","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00979","Pseudo-nitzschia",291409,"kkenitz"
"D20180405T201330_IFCB115_00980","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00981","Prorocentrum triestinum",NULL,"rshipe"
"D20180405T201330_IFCB115_00982","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00983","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00984","Prorocentrum micans",NULL,"rshipe"
"D20180405T201330_IFCB115_00985","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00986","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_00987","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00988","ciliate",1348,"hsosik"
"D20180405T201330_IFCB115_00989","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00990","Ceratium fusus",109951,"kkenitz"
"D20180405T201330_IFCB115_00991","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00992","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00993","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00994","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00995","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00996","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00997","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00998","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_00999","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01000","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01001","Mesodinium",179320,"kkenitz"
"D20180405T201330_IFCB115_01002","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01003","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01004","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01005","Ceratium fusus",109951,"kkenitz"
"D20180405T201330_IFCB115_01006","Ceratium fusus",109951,"kkenitz"
"D20180405T201330_IFCB115_01007","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01008","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_01009","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01010","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01011","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01012","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01013","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01014","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01015","Chaetoceros",148985,"kkenitz"
"D20180405T201330_IFCB115_01016","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01017","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01018","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01019","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01020","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_01021","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01022","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01023","Prorocentrum triestinum",NULL,"rshipe"
"D20180405T201330_IFCB115_01024","Pyramimonas longicauda",160513,"hsosik"
"D20180405T201330_IFCB115_01025","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01026","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01027","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01028","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01029","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01030","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01031","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01032","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01033","ciliate",1348,"hsosik"
"D20180405T201330_IFCB115_01034","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01035","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01036","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01037","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_01038","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01039","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01040","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01041","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01042","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01043","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01044","Prorocentrum micans",NULL,"rshipe"
"D20180405T201330_IFCB115_01045","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01046","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01047","Chaetoceros",148985,"kkenitz"
"D20180405T201330_IFCB115_01048","Chaetoceros",148985,"kkenitz"
"D20180405T201330_IFCB115_01049","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01050","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01051","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01052","Chaetoceros",148985,"kkenitz"
"D20180405T201330_IFCB115_01053","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01054","Chaetoceros single",NULL,"kkenitz"
"D20180405T201330_IFCB115_01055","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01056","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01057","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01058","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01059","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01060","ciliate",1348,"hsosik"
"D20180405T201330_IFCB115_01061","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01062","Chaetoceros",148985,"kkenitz"
"D20180405T201330_IFCB115_01063","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01064","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_01065","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01066","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01067","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01068","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01069","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01070","pennate",148899,"hsosik"
"D20180405T201330_IFCB115_01071","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01072","ciliate",1348,"hsosik"
"D20180405T201330_IFCB115_01073","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01074","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01075","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01076","ciliate",1348,"hsosik"
"D20180405T201330_IFCB115_01077","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01078","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01079","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01080","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01081","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01082","ciliate",1348,"hsosik"
"D20180405T201330_IFCB115_01083","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01084","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01085","Bacillariophyceae",148899,"hsosik"
"D20180405T201330_IFCB115_01086","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01087","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01088","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01089","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01090","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01091","Chaetoceros single",NULL,"kkenitz"
"D20180405T201330_IFCB115_01092","detritus",NULL,"hsosik"
"D20180405T201330_IFCB115_01093","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01094","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01095","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01096","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01097","Ceratium fusus",109951,"kkenitz"
"D20180405T201330_IFCB115_01098","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01099","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01100","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01101","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01102","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01103","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01104","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01105","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01106","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01107","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01108","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01109","Rhizosolenia",149069,"rshipe"
"D20180405T201330_IFCB115_01110","Rhizosolenia",149069,"rshipe"
"D20180405T201330_IFCB115_01111","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01112","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01113","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01114","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01115","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01116","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01117","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_01118","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01119","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01120","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01121","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01122","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01123","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01124","Ceratium fusus",109951,"kkenitz"
"D20180405T201330_IFCB115_01125","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01126","Chaetoceros",148985,"kkenitz"
"D20180405T201330_IFCB115_01127","ciliate",1348,"kkenitz"
"D20180405T201330_IFCB115_01128","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01129","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01130","Prorocentrum triestinum",NULL,"rshipe"
"D20180405T201330_IFCB115_01131","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01132","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01133","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01134","Ceratium fusus",109951,"kkenitz"
"D20180405T201330_IFCB115_01135","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01136","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01137","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01138","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01139","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01140","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01141","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01142","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01143","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_01144","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01145","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01146","Chaetoceros",148985,"kkenitz"
"D20180405T201330_IFCB115_01147","Prorocentrum micans",NULL,"rshipe"
"D20180405T201330_IFCB115_01148","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01149","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01150","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01151","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01152","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01153","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01154","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01155","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01156","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01157","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01158","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01159","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01160","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01161","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01162","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01163","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01164","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01165","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01166","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01167","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01168","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01169","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01170","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01171","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01172","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01173","Ceratium fusus",109951,"kkenitz"
"D20180405T201330_IFCB115_01174","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01175","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01176","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01177","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01178","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01179","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01180","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01181","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01182","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01183","ciliate",1348,"hsosik"
"D20180405T201330_IFCB115_01184","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01185","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01186","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01187","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01188","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01189","Cerataulina pelagica",149619,"hsosik"
"D20180405T201330_IFCB115_01190","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01191","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01192","Ceratium furca",840627,"kkenitz"
"D20180405T201330_IFCB115_01193","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01194","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01195","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01196","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01197","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01198","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01199","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01200","Dinophyceae",19542,"hsosik"
"D20180405T201330_IFCB115_01201","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01202","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01203","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01204","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01205","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01206","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01207","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01208","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01209","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01210","mix",NULL,"hsosik"
"D20180405T201330_IFCB115_01211","mix",NULL,"hsosik"
